,DATE,INDUSTRY_CODE,EMPLOYMENT,SIC_2digit,SIC_3digit,SIC_4digit,SIC_5digit,IS8_Final_Flag,Frontier_Final_Flag
4151,2020,46730,112000,46,467,4673,46730,,
4152,2020,46740,49000,46,467,4674,46740,,
4153,2020,46750,16000,46,467,4675,46750,,
4154,2020,46760,16000,46,467,4676,46760,,
4155,2020,46770,10000,46,467,4677,46770,,
4156,2020,46900,71000,46,469,4690,46900,,
4157,2020,47110,1026000,47,471,4711,47110,,
4158,2020,47190,252000,47,471,4719,47190,,
4159,2020,47210,12000,47,472,4721,47210,,
4160,2020,47220,28000,47,472,4722,47220,,
4161,2020,47230,3000,47,472,4723,47230,,
4162,2020,47240,56000,47,472,4724,47240,,
4163,2020,47250,20000,47,472,4725,47250,,
4164,2020,47260,6000,47,472,4726,47260,,
4165,2020,47290,27000,47,472,4729,47290,,
4166,2020,47300,35000,47,473,4730,47300,,
4167,2020,47410,13000,47,474,4741,47410,,
4168,2020,47421,12000,47,474,4742,47421,,
4169,2020,47429,1250,47,474,4742,47429,,
4170,2020,47430,3000,47,474,4743,47430,,
4171,2020,47510,13000,47,475,4751,47510,,
4172,2020,47520,94000,47,475,4752,47520,,
4173,2020,47530,24000,47,475,4753,47530,,
4174,2020,47540,29000,47,475,4754,47540,,
4175,2020,47591,3500,47,475,4759,47591,,
4176,2020,47599,101000,47,475,4759,47599,,
4177,2020,47610,12000,47,476,4761,47610,,
4178,2020,47620,28000,47,476,4762,47620,,
4179,2020,47630,2250,47,476,4763,47630,,
4180,2020,47640,61000,47,476,4764,47640,,
4181,2020,47650,10000,47,476,4765,47650,,
4182,2020,47710,303000,47,477,4771,47710,,
4183,2020,47721,39000,47,477,4772,47721,,
4184,2020,47722,7000,47,477,4772,47722,,
4185,2020,47730,90000,47,477,4773,47730,,
4186,2020,47741,3500,47,477,4774,47741,,
4187,2020,47749,6000,47,477,4774,47749,,
4188,2020,47750,40000,47,477,4775,47750,,
4189,2020,47760,75000,47,477,4776,47760,,
4190,2020,47770,40000,47,477,4777,47770,,
4191,2020,47781,8000,47,477,4778,47781,,
4192,2020,47782,60000,47,477,4778,47782,,
4193,2020,47789,73000,47,477,4778,47789,,
4194,2020,47791,5000,47,477,4779,47791,,
4195,2020,47799,41000,47,477,4779,47799,,
4196,2020,47810,5000,47,478,4781,47810,,
4197,2020,47820,1250,47,478,4782,47820,,
4198,2020,47890,3500,47,478,4789,47890,,
4199,2020,47910,137000,47,479,4791,47910,,
4200,2020,47990,20000,47,479,4799,47990,,
4201,2020,49100,54000,49,491,4910,49100,,
4202,2020,49200,6000,49,492,4920,49200,,
4203,2020,49311,21000,49,493,4931,49311,,
4204,2020,49319,101000,49,493,4931,49319,,
4205,2020,49320,46000,49,493,4932,49320,,
4206,2020,49390,79000,49,493,4939,49390,,
4207,2020,49410,291000,49,494,4941,49410,,
4208,2020,49420,19000,49,494,4942,49420,,
4209,2020,49500,3000,49,495,4950,49500,,
4210,2020,50100,7000,50,501,5010,50100,,
4211,2020,50200,4000,50,502,5020,50200,,
4212,2020,50300,1250,50,503,5030,50300,,
4213,2020,50400,300,50,504,5040,50400,,
4214,2020,51101,62000,51,511,5110,51101,,
4215,2020,51102,9000,51,511,5110,51102,,
4216,2020,51210,2250,51,512,5121,51210,,
4217,2020,51220,0,51,512,5122,51220,,
4218,2020,52101,1500,52,521,5210,52101,,
4219,2020,52102,300,52,521,5210,52102,,
4220,2020,52103,350000,52,521,5210,52103,,
4221,2020,52211,200,52,522,5221,52211,,
4222,2020,52212,2500,52,522,5221,52212,,
4223,2020,52213,600,52,522,5221,52213,,
4224,2020,52219,79000,52,522,5221,52219,,
4225,2020,52220,25000,52,522,5222,52220,,
4226,2020,52230,55000,52,522,5223,52230,,
4227,2020,52241,2500,52,522,5224,52241,,
4228,2020,52242,7000,52,522,5224,52242,,
4229,2020,52243,600,52,522,5224,52243,,
4230,2020,52290,63000,52,522,5229,52290,,
4231,2020,53100,145000,53,531,5310,53100,,
4232,2020,53201,9000,53,532,5320,53201,,
4233,2020,53202,94000,53,532,5320,53202,,
4234,2020,55100,329000,55,551,5510,55100,,
4235,2020,55201,28000,55,552,5520,55201,,
4236,2020,55202,2000,55,552,5520,55202,,
4237,2020,55209,15000,55,552,5520,55209,,
4238,2020,55300,37000,55,553,5530,55300,,
4239,2020,55900,9000,55,559,5590,55900,,
4240,2020,56101,461000,56,561,5610,56101,,
4241,2020,56102,333000,56,561,5610,56102,,
4242,2020,56103,204000,56,561,5610,56103,,
4243,2020,56210,109000,56,562,5621,56210,,
4244,2020,56290,129000,56,562,5629,56290,,
4245,2020,56301,73000,56,563,5630,56301,,
4246,2020,56302,453000,56,563,5630,56302,,
4247,2020,58110,20000,58,581,5811,58110,Creative Industries,
4248,2020,58110,20000,58,581,5811,58110,Digital and Technology,
4249,2020,58120,1000,58,581,5812,58120,Creative Industries,
4250,2020,58120,1000,58,581,5812,58120,Digital and Technology,
4251,2020,58130,19000,58,581,5813,58130,Creative Industries,
4252,2020,58130,19000,58,581,5813,58130,Digital and Technology,
4253,2020,58141,2500,58,581,5814,58141,Creative Industries,
4254,2020,58141,2500,58,581,5814,58141,Digital and Technology,
4255,2020,58142,28000,58,581,5814,58142,Creative Industries,
4256,2020,58142,28000,58,581,5814,58142,Digital and Technology,
4257,2020,58190,20000,58,581,5819,58190,Creative Industries,
4258,2020,58190,20000,58,581,5819,58190,Digital and Technology,
4259,2020,58210,2250,58,582,5821,58210,Creative Industries,
4260,2020,58210,2250,58,582,5821,58210,Digital and Technology,
4261,2020,58290,13000,58,582,5829,58290,Creative Industries,
4262,2020,58290,13000,58,582,5829,58290,Digital and Technology,
4263,2020,59111,28000,59,591,5911,59111,Creative Industries,Film and TV
4264,2020,59111,28000,59,591,5911,59111,Creative Industries,Film and TV
4265,2020,59112,11000,59,591,5911,59112,Creative Industries,Film and TV
4266,2020,59112,11000,59,591,5911,59112,Creative Industries,Film and TV
4267,2020,59113,39000,59,591,5911,59113,Creative Industries,Film and TV
4268,2020,59113,39000,59,591,5911,59113,Creative Industries,Film and TV
4269,2020,59120,12000,59,591,5912,59120,Creative Industries,Film and TV
4270,2020,59120,12000,59,591,5912,59120,Creative Industries,Film and TV
4271,2020,59131,6000,59,591,5913,59131,Creative Industries,Film and TV
4272,2020,59131,6000,59,591,5913,59131,Creative Industries,Film and TV
4273,2020,59132,500,59,591,5913,59132,Creative Industries,Film and TV
4274,2020,59132,500,59,591,5913,59132,Creative Industries,Film and TV
4275,2020,59133,2000,59,591,5913,59133,Creative Industries,Film and TV
4276,2020,59133,2000,59,591,5913,59133,Creative Industries,Film and TV
4277,2020,59140,23000,59,591,5914,59140,Creative Industries,Film and TV
4278,2020,59140,23000,59,591,5914,59140,Creative Industries,Film and TV
4279,2020,59200,12000,59,592,5920,59200,Creative Industries,"Music, peforming, and visual arts"
4280,2020,59200,12000,59,592,5920,59200,Creative Industries,"Music, peforming, and visual arts"
4281,2020,60100,13000,60,601,6010,60100,Creative Industries,
4282,2020,60100,13000,60,601,6010,60100,Digital and Technology,
4283,2020,60200,26000,60,602,6020,60200,Creative Industries,Film and TV
4284,2020,60200,26000,60,602,6020,60200,Creative Industries,Film and TV
4285,2020,61100,12000,61,611,6110,61100,Digital and Technology,
4286,2020,61200,30000,61,612,6120,61200,Digital and Technology,
4287,2020,61300,13000,61,613,6130,61300,Digital and Technology,
4288,2020,61900,151000,61,619,6190,61900,Digital and Technology,
4289,2020,62011,16000,62,620,6201,62011,Creative Industries,Video games
4290,2020,62012,193000,62,620,6201,62012,Creative Industries,
4291,2020,62020,405000,62,620,6202,62020,Creative Industries,
4292,2020,62030,3000,62,620,6203,62030,Digital and Technology,
4293,2020,62090,142000,62,620,6209,62090,Digital and Technology,
4294,2020,63110,41000,63,631,6311,63110,Digital and Technology,
4295,2020,63120,16000,63,631,6312,63120,Digital and Technology,
4296,2020,63910,9000,63,639,6391,63910,Digital and Technology,
4297,2020,63990,14000,63,639,6399,63990,Digital and Technology,
4298,2020,64110,5000,64,641,6411,64110,Financial Services,
4299,2020,64191,332000,64,641,6419,64191,Financial Services,Capital markets and retail investment
4300,2020,64192,34000,64,641,6419,64192,Financial Services,
4301,2020,64201,15,64,642,6420,64201,Financial Services,Capital markets and retail investment
4302,2020,64202,300,64,642,6420,64202,Financial Services,Capital markets and retail investment
4303,2020,64203,175,64,642,6420,64203,Financial Services,Capital markets and retail investment
4304,2020,64204,450,64,642,6420,64204,Financial Services,Capital markets and retail investment
4305,2020,64205,450,64,642,6420,64205,Financial Services,Capital markets and retail investment
4306,2020,64209,1000,64,642,6420,64209,Financial Services,Capital markets and retail investment
4307,2020,64301,5000,64,643,6430,64301,Financial Services,Capital markets and retail investment
4308,2020,64302,700,64,643,6430,64302,Financial Services,Capital markets and retail investment
4309,2020,64303,1500,64,643,6430,64303,Financial Services,Capital markets and retail investment
4310,2020,64304,2250,64,643,6430,64304,Financial Services,Capital markets and retail investment
4311,2020,64305,10,64,643,6430,64305,Financial Services,Capital markets and retail investment
4312,2020,64306,1000,64,643,6430,64306,Financial Services,Capital markets and retail investment
4313,2020,64910,5000,64,649,6491,64910,Financial Services,
4314,2020,64921,29000,64,649,6492,64921,Financial Services,
4315,2020,64922,3500,64,649,6492,64922,Financial Services,
4316,2020,64929,3000,64,649,6492,64929,Financial Services,
4317,2020,64991,11000,64,649,6499,64991,Financial Services,Capital markets and retail investment
4318,2020,64992,2500,64,649,6499,64992,Financial Services,Capital markets and retail investment
4319,2020,64999,32000,64,649,6499,64999,Financial Services,Capital markets and retail investment
4320,2020,65110,45000,65,651,6511,65110,Financial Services,
4321,2020,65120,67000,65,651,6512,65120,Financial Services,Insurance and reinsurance markets
4322,2020,65201,700,65,652,6520,65201,Financial Services,
4323,2020,65202,1500,65,652,6520,65202,Financial Services,Insurance and reinsurance markets
4324,2020,65300,0,65,653,6530,65300,Financial Services,
4325,2020,66110,4500,66,661,6611,66110,Financial Services,Capital markets and retail investment
4326,2020,66120,31000,66,661,6612,66120,Financial Services,Capital markets and retail investment
4327,2020,66190,143000,66,661,6619,66190,Financial Services,Asset management and wholesale services
4328,2020,66210,18000,66,662,6621,66210,Financial Services,Insurance and reinsurance markets
4329,2020,66220,128000,66,662,6622,66220,Financial Services,Insurance and reinsurance markets
4330,2020,66290,62000,66,662,6629,66290,Financial Services,Asset management and wholesale services
4331,2020,66300,69000,66,663,6630,66300,Financial Services,Asset management and wholesale services
4332,2020,68100,17000,68,681,6810,68100,,
4333,2020,68201,133000,68,682,6820,68201,,
4334,2020,68202,6000,68,682,6820,68202,,
4335,2020,68209,178000,68,682,6820,68209,,
4336,2020,68310,151000,68,683,6831,68310,,
4337,2020,68320,105000,68,683,6832,68320,,
4338,2020,69101,13000,69,691,6910,69101,Professional and Business Services,Legal services
4339,2020,69102,248000,69,691,6910,69102,Professional and Business Services,Legal services
4340,2020,69109,97000,69,691,6910,69109,Professional and Business Services,Legal services
4341,2020,69201,291000,69,692,6920,69201,Professional and Business Services,"Accounting, audit and tax consultancy"
4342,2020,69202,136000,69,692,6920,69202,Professional and Business Services,"Accounting, audit and tax consultancy"
4343,2020,69203,8000,69,692,6920,69203,Professional and Business Services,"Accounting, audit and tax consultancy"
4344,2020,70100,296000,70,701,7010,70100,Professional and Business Services,
4345,2020,70210,24000,70,702,7021,70210,Creative Industries,Advertising and marketing
4346,2020,70221,36000,70,702,7022,70221,Professional and Business Services,Management consultancy
4347,2020,70229,418000,70,702,7022,70229,Professional and Business Services,Management consultancy
4348,2020,71111,83000,71,711,7111,71111,Creative Industries,
4349,2020,71112,11000,71,711,7111,71112,Creative Industries,
4350,2020,71121,68000,71,711,7112,71121,Digital and Technology,
4351,2020,71122,83000,71,711,7112,71122,Digital and Technology,
4352,2020,71129,257000,71,711,7112,71129,Digital and Technology,
4353,2020,71200,48000,71,712,7120,71200,Digital and Technology,
4354,2020,72110,12000,72,721,7211,72110,Life Sciences,
4355,2020,72190,122000,72,721,7219,72190,Digital and Technology,
4356,2020,72200,8000,72,722,7220,72200,Professional and Business Services,
4357,2020,73110,89000,73,731,7311,73110,Creative Industries,Advertising and marketing
4358,2020,73120,16000,73,731,7312,73120,Creative Industries,Advertising and marketing
4359,2020,73200,35000,73,732,7320,73200,Professional and Business Services,
4360,2020,74100,54000,74,741,7410,74100,Creative Industries,
4361,2020,74201,3500,74,742,7420,74201,Creative Industries,
4362,2020,74202,2500,74,742,7420,74202,Creative Industries,
4363,2020,74203,3000,74,742,7420,74203,Creative Industries,
4364,2020,74209,8000,74,742,7420,74209,Creative Industries,
4365,2020,74300,6000,74,743,7430,74300,Creative Industries,
4366,2020,74901,14000,74,749,7490,74901,Professional and Business Services,
4367,2020,74902,17000,74,749,7490,74902,Professional and Business Services,
4368,2020,74909,92000,74,749,7490,74909,Professional and Business Services,
4369,2020,75000,86000,75,750,7500,75000,,
4370,2020,77110,39000,77,771,7711,77110,Professional and Business Services,
4371,2020,77120,8000,77,771,7712,77120,Professional and Business Services,
4372,2020,77210,6000,77,772,7721,77210,Professional and Business Services,
4373,2020,77220,200,77,772,7722,77220,Professional and Business Services,
4374,2020,77291,2500,77,772,7729,77291,Professional and Business Services,
4375,2020,77299,13000,77,772,7729,77299,Professional and Business Services,
4376,2020,77310,2000,77,773,7731,77310,Professional and Business Services,
4377,2020,77320,41000,77,773,7732,77320,Professional and Business Services,
4378,2020,77330,3500,77,773,7733,77330,Professional and Business Services,
4379,2020,77341,600,77,773,7734,77341,Professional and Business Services,
4380,2020,77342,400,77,773,7734,77342,Professional and Business Services,
4381,2020,77351,500,77,773,7735,77351,Professional and Business Services,
4382,2020,77352,125,77,773,7735,77352,Professional and Business Services,
4383,2020,77390,39000,77,773,7739,77390,Professional and Business Services,
4384,2020,77400,2500,77,774,7740,77400,Professional and Business Services,
4385,2020,78101,800,78,781,7810,78101,Professional and Business Services,
4386,2020,78109,161000,78,781,7810,78109,Professional and Business Services,
4387,2020,78200,722000,78,782,7820,78200,Professional and Business Services,
4388,2020,78300,24000,78,783,7830,78300,Professional and Business Services,
4389,2020,79110,49000,79,791,7911,79110,,
4390,2020,79120,25000,79,791,7912,79120,,
4391,2020,79901,800,79,799,7990,79901,,
4392,2020,79909,8000,79,799,7990,79909,,
4393,2020,80100,183000,80,801,8010,80100,,
4394,2020,80200,15000,80,802,8020,80200,,
4395,2020,80300,3000,80,803,8030,80300,,
4396,2020,81100,200000,81,811,8110,81100,,
4397,2020,81210,369000,81,812,8121,81210,,
4398,2020,81221,10000,81,812,8122,81221,,
4399,2020,81222,11000,81,812,8122,81222,,
4400,2020,81223,250,81,812,8122,81223,,
4401,2020,81229,5000,81,812,8122,81229,,
4402,2020,81291,6000,81,812,8129,81291,,
4403,2020,81299,47000,81,812,8129,81299,,
4404,2020,81300,81000,81,813,8130,81300,,
4405,2020,82110,41000,82,821,8211,82110,Professional and Business Services,
4406,2020,82190,10000,82,821,8219,82190,Professional and Business Services,
4407,2020,82200,84000,82,822,8220,82200,Professional and Business Services,
4408,2020,82301,11000,82,823,8230,82301,Professional and Business Services,
4409,2020,82302,13000,82,823,8230,82302,Professional and Business Services,
4410,2020,82911,13000,82,829,8291,82911,Professional and Business Services,
4411,2020,82912,3500,82,829,8291,82912,Professional and Business Services,
4412,2020,82920,30000,82,829,8292,82920,Professional and Business Services,
4413,2020,82990,336000,82,829,8299,82990,Professional and Business Services,
4414,2020,84110,693000,84,841,8411,84110,,
4415,2020,84120,106000,84,841,8412,84120,,
4416,2020,84130,49000,84,841,8413,84130,,
4417,2020,84210,2000,84,842,8421,84210,,
4418,2020,84220,52000,84,842,8422,84220,,
4419,2020,84230,92000,84,842,8423,84230,,
4420,2020,84240,260000,84,842,8424,84240,,
4421,2020,84250,50000,84,842,8425,84250,,
4422,2020,84300,38000,84,843,8430,84300,,
4423,2020,85100,76000,85,851,8510,85100,,
4424,2020,85200,1006000,85,852,8520,85200,,
4425,2020,85310,591000,85,853,8531,85310,,
4426,2020,85320,163000,85,853,8532,85320,,
4427,2020,85410,35000,85,854,8541,85410,,
4428,2020,85421,442000,85,854,8542,85421,,
4429,2020,85422,18000,85,854,8542,85422,,
4430,2020,85510,26000,85,855,8551,85510,,
4431,2020,85520,8000,85,855,8552,85520,Creative Industries,"Music, peforming, and visual arts"
4432,2020,85530,5000,85,855,8553,85530,,
4433,2020,85590,225000,85,855,8559,85590,,
4434,2020,85600,31000,85,856,8560,85600,,
4435,2020,86101,1547000,86,861,8610,86101,,
4436,2020,86102,99000,86,861,8610,86102,,
4437,2020,86210,266000,86,862,8621,86210,,
4438,2020,86220,33000,86,862,8622,86220,,
4439,2020,86230,111000,86,862,8623,86230,,
4440,2020,86900,440000,86,869,8690,86900,,
4441,2020,87100,182000,87,871,8710,87100,,
4442,2020,87200,48000,87,872,8720,87200,,
4443,2020,87300,236000,87,873,8730,87300,,
4444,2020,87900,250000,87,879,8790,87900,,
4445,2020,88100,284000,88,881,8810,88100,,
4446,2020,88910,169000,88,889,8891,88910,,
4447,2020,88990,383000,88,889,8899,88990,,
4448,2020,90010,42000,90,900,9001,90010,Creative Industries,"Music, peforming, and visual arts"
4449,2020,90020,9000,90,900,9002,90020,Creative Industries,"Music, peforming, and visual arts"
4450,2020,90030,23000,90,900,9003,90030,Creative Industries,"Music, peforming, and visual arts"
4451,2020,90040,19000,90,900,9004,90040,Creative Industries,"Music, peforming, and visual arts"
4452,2020,91011,27000,91,910,9101,91011,Creative Industries,
4453,2020,91012,2500,91,910,9101,91012,Creative Industries,
4454,2020,91020,26000,91,910,9102,91020,Creative Industries,
4455,2020,91030,13000,91,910,9103,91030,,
4456,2020,91040,21000,91,910,9104,91040,,
4457,2020,92000,79000,92,920,9200,92000,,
4458,2020,93110,154000,93,931,9311,93110,,
4459,2020,93120,137000,93,931,9312,93120,,
4460,2020,93130,43000,93,931,9313,93130,,
4461,2020,93191,3500,93,931,9319,93191,,
4462,2020,93199,40000,93,931,9319,93199,,
4463,2020,93210,15000,93,932,9321,93210,,
4464,2020,93290,45000,93,932,9329,93290,,
4465,2020,94110,15000,94,941,9411,94110,,
4466,2020,94120,31000,94,941,9412,94120,,
4467,2020,94200,8000,94,942,9420,94200,,
4468,2020,94910,71000,94,949,9491,94910,,
4469,2020,94920,4500,94,949,9492,94920,,
4470,2020,94990,116000,94,949,9499,94990,,
4471,2020,95110,29000,95,951,9511,95110,Digital and Technology,
4472,2020,95120,6000,95,951,9512,95120,Digital and Technology,
4473,2020,95210,3000,95,952,9521,95210,,
4474,2020,95220,4000,95,952,9522,95220,,
4475,2020,95230,1500,95,952,9523,95230,,
4476,2020,95240,3500,95,952,9524,95240,,
4477,2020,95250,1500,95,952,9525,95250,,
4478,2020,95290,3000,95,952,9529,95290,,
4479,2020,96010,28000,96,960,9601,96010,,
4480,2020,96020,156000,96,960,9602,96020,,
4481,2020,96030,27000,96,960,9603,96030,,
4482,2020,96040,9000,96,960,9604,96040,,
4483,2020,96090,87000,96,960,9609,96090,,
4484,2020,97000,0,97,970,9700,97000,,
4485,2020,98100,0,98,981,9810,98100,,
4486,2020,98200,0,98,982,9820,98200,,
4487,2020,99000,0,99,990,9900,99000,,
4488,2021,1000,425000,10,100,1000,1000,,
4489,2021,1110,0,11,111,1110,1110,,
4490,2021,1120,0,11,112,1120,1120,,
4491,2021,1130,0,11,113,1130,1130,,
4492,2021,1140,0,11,114,1140,1140,,
4493,2021,1150,0,11,115,1150,1150,,
4494,2021,1160,0,11,116,1160,1160,,
4495,2021,1190,0,11,119,1190,1190,,
4496,2021,1210,0,12,121,1210,1210,,
4497,2021,1220,0,12,122,1220,1220,,
4498,2021,1230,0,12,123,1230,1230,,
4499,2021,1240,0,12,124,1240,1240,,
4500,2021,1250,0,12,125,1250,1250,,
4501,2021,1260,0,12,126,1260,1260,,
4502,2021,1270,0,12,127,1270,1270,,
4503,2021,1280,0,12,128,1280,1280,,
4504,2021,1290,0,12,129,1290,1290,,
4505,2021,1300,0,13,130,1300,1300,,
4506,2021,1410,0,14,141,1410,1410,,
4507,2021,1420,0,14,142,1420,1420,,
4508,2021,1430,0,14,143,1430,1430,,
4509,2021,1440,0,14,144,1440,1440,,
4510,2021,1450,0,14,145,1450,1450,,
4511,2021,1460,0,14,146,1460,1460,,
4512,2021,1470,0,14,147,1470,1470,,
4513,2021,1490,0,14,149,1490,1490,,
4514,2021,1500,0,15,150,1500,1500,,
4515,2021,1610,18000,16,161,1610,1610,,
4516,2021,1621,4000,16,162,1621,1621,,
4517,2021,1629,5000,16,162,1629,1629,,
4518,2021,1630,900,16,163,1630,1630,,
4519,2021,1640,350,16,164,1640,1640,,
4520,2021,1700,1750,17,170,1700,1700,,
4521,2021,2100,14000,21,210,2100,2100,Life Sciences,
4522,2021,2200,2250,22,220,2200,2200,,
4523,2021,2300,10,23,230,2300,2300,,
4524,2021,2400,4500,24,240,2400,2400,,
4525,2021,3110,7000,31,311,3110,3110,,
4526,2021,3120,450,31,312,3120,3120,,
4527,2021,3210,3000,32,321,3210,3210,,
4528,2021,3220,1250,32,322,3220,3220,,
4529,2021,5101,150,51,510,5101,5101,,
4530,2021,5102,500,51,510,5102,5102,,
4531,2021,5200,0,52,520,5200,5200,,
4532,2021,6100,11000,61,610,6100,6100,Digital and Technology,
4533,2021,6200,225,62,620,6200,6200,Digital and Technology,
4534,2021,7100,0,71,710,7100,7100,Professional and Business Services,
4535,2021,7210,0,72,721,7210,7210,Digital and Technology,
4536,2021,7290,0,72,729,7290,7290,Professional and Business Services,
4537,2021,8110,8000,81,811,8110,8110,,
4538,2021,8120,7000,81,812,8120,8120,,
4539,2021,8910,1000,89,891,8910,8910,,
4540,2021,8920,75,89,892,8920,8920,,
4541,2021,8930,350,89,893,8930,8930,,
4542,2021,8990,800,89,899,8990,8990,,
4543,2021,9100,15000,91,910,9100,9100,,
4544,2021,9900,800,99,990,9900,9900,,
4545,2021,10110,25000,10,101,1011,10110,,
4546,2021,10120,23000,10,101,1012,10120,,
4547,2021,10130,29000,10,101,1013,10130,,
4548,2021,10200,16000,10,102,1020,10200,,
4549,2021,10310,9000,10,103,1031,10310,,
4550,2021,10320,1250,10,103,1032,10320,,
4551,2021,10390,20000,10,103,1039,10390,,
4552,2021,10410,1750,10,104,1041,10410,,
4553,2021,10420,250,10,104,1042,10420,,
4554,2021,10511,7000,10,105,1051,10511,,
4555,2021,10512,6000,10,105,1051,10512,,
4556,2021,10519,3000,10,105,1051,10519,,
4557,2021,10520,4500,10,105,1052,10520,,
4558,2021,10611,4500,10,106,1061,10611,,
4559,2021,10612,6000,10,106,1061,10612,,
4560,2021,10620,300,10,106,1062,10620,,
4561,2021,10710,77000,10,107,1071,10710,,
4562,2021,10720,21000,10,107,1072,10720,,
4563,2021,10730,800,10,107,1073,10730,,
4564,2021,10810,1500,10,108,1081,10810,,
4565,2021,10821,10000,10,108,1082,10821,,
4566,2021,10822,7000,10,108,1082,10822,,
4567,2021,10831,2500,10,108,1083,10831,,
4568,2021,10832,3500,10,108,1083,10832,,
4569,2021,10840,9000,10,108,1084,10840,,
4570,2021,10850,29000,10,108,1085,10850,,
4571,2021,10860,1500,10,108,1086,10860,,
4572,2021,10890,38000,10,108,1089,10890,,
4573,2021,10910,9000,10,109,1091,10910,,
4574,2021,10920,7000,10,109,1092,10920,,
4575,2021,11010,12000,11,110,1101,11010,,
4576,2021,11020,1000,11,110,1102,11020,,
4577,2021,11030,2000,11,110,1103,11030,,
4578,2021,11040,100,11,110,1104,11040,,
4579,2021,11050,18000,11,110,1105,11050,,
4580,2021,11060,1250,11,110,1106,11060,,
4581,2021,11070,13000,11,110,1107,11070,,
4582,2021,12000,250,12,120,1200,12000,,
4583,2021,13100,2250,13,131,1310,13100,,
4584,2021,13200,6000,13,132,1320,13200,,
4585,2021,13300,7000,13,133,1330,13300,,
4586,2021,13910,900,13,139,1391,13910,,
4587,2021,13921,14000,13,139,1392,13921,,
4588,2021,13922,3500,13,139,1392,13922,,
4589,2021,13923,5000,13,139,1392,13923,,
4590,2021,13931,2250,13,139,1393,13931,,
4591,2021,13939,1500,13,139,1393,13939,,
4592,2021,13940,1000,13,139,1394,13940,,
4593,2021,13950,1000,13,139,1395,13950,,
4594,2021,13960,4500,13,139,1396,13960,,
4595,2021,13990,2500,13,139,1399,13990,,
4596,2021,14110,225,14,141,1411,14110,,
4597,2021,14120,4000,14,141,1412,14120,,
4598,2021,14131,3000,14,141,1413,14131,,
4599,2021,14132,6000,14,141,1413,14132,,
4600,2021,14141,300,14,141,1414,14141,,
4601,2021,14142,350,14,141,1414,14142,,
4602,2021,14190,4500,14,141,1419,14190,,
4603,2021,14200,200,14,142,1420,14200,,
4604,2021,14310,300,14,143,1431,14310,,
4605,2021,14390,1500,14,143,1439,14390,,
4606,2021,15110,600,15,151,1511,15110,,
4607,2021,15120,2500,15,151,1512,15120,,
4608,2021,15200,4000,15,152,1520,15200,,
4609,2021,16100,8000,16,161,1610,16100,,
4610,2021,16210,5000,16,162,1621,16210,,
4611,2021,16220,125,16,162,1622,16220,,
4612,2021,16230,48000,16,162,1623,16230,,
4613,2021,16240,6000,16,162,1624,16240,,
4614,2021,16290,5000,16,162,1629,16290,,
4615,2021,17110,50,17,171,1711,17110,,
4616,2021,17120,8000,17,171,1712,17120,,
4617,2021,17211,3500,17,172,1721,17211,,
4618,2021,17219,20000,17,172,1721,17219,,
4619,2021,17220,5000,17,172,1722,17220,,
4620,2021,17230,3000,17,172,1723,17230,,
4621,2021,17240,900,17,172,1724,17240,,
4622,2021,17290,9000,17,172,1729,17290,,
4623,2021,18110,500,18,181,1811,18110,,
4624,2021,18121,3500,18,181,1812,18121,,
4625,2021,18129,59000,18,181,1812,18129,,
4626,2021,18130,6000,18,181,1813,18130,,
4627,2021,18140,3000,18,181,1814,18140,,
4628,2021,18201,700,18,182,1820,18201,,
4629,2021,18202,175,18,182,1820,18202,,
4630,2021,18203,250,18,182,1820,18203,,
4631,2021,19100,20,19,191,1910,19100,,
4632,2021,19201,6000,19,192,1920,19201,,
4633,2021,19209,2500,19,192,1920,19209,,
4634,2021,20110,2500,20,201,2011,20110,Advanced manufacturing,
4635,2021,20120,3000,20,201,2012,20120,Advanced manufacturing,
4636,2021,20130,5000,20,201,2013,20130,Advanced manufacturing,
4637,2021,20140,7000,20,201,2014,20140,Advanced manufacturing,
4638,2021,20150,2250,20,201,2015,20150,Advanced manufacturing,
4639,2021,20160,11000,20,201,2016,20160,Advanced manufacturing,
4640,2021,20170,500,20,201,2017,20170,Advanced manufacturing,
4641,2021,20200,3500,20,202,2020,20200,Advanced manufacturing,
4642,2021,20301,12000,20,203,2030,20301,Advanced manufacturing,
4643,2021,20302,2000,20,203,2030,20302,Advanced manufacturing,
4644,2021,20411,5000,20,204,2041,20411,Advanced manufacturing,
4645,2021,20412,7000,20,204,2041,20412,Advanced manufacturing,
4646,2021,20420,15000,20,204,2042,20420,Advanced manufacturing,
4647,2021,20510,800,20,205,2051,20510,Advanced manufacturing,
4648,2021,20520,2500,20,205,2052,20520,Advanced manufacturing,
4649,2021,20530,3000,20,205,2053,20530,Advanced manufacturing,
4650,2021,20590,13000,20,205,2059,20590,Advanced manufacturing,
4651,2021,20600,450,20,206,2060,20600,Advanced manufacturing,
4652,2021,21100,8000,21,211,2110,21100,Life Sciences,
4653,2021,21200,30000,21,212,2120,21200,Life Sciences,
4654,2021,22110,3500,22,221,2211,22110,,
4655,2021,22190,14000,22,221,2219,22190,,
4656,2021,22210,24000,22,222,2221,22210,,
4657,2021,22220,20000,22,222,2222,22220,,
4658,2021,22230,41000,22,222,2223,22230,,
4659,2021,22290,46000,22,222,2229,22290,,
4660,2021,23110,700,23,231,2311,23110,,
