"date","n","avg"
2022-04-10,381,2510.42857142857
2022-04-11,3048,2399.14285714286
2022-04-12,3395,2347.28571428571
2022-04-13,3092,2306.85714285714
2022-04-14,3075,2316.42857142857
2022-04-15,576,2005.42857142857
2022-04-16,338,1986.42857142857
2022-04-17,288,1973.14285714286
2022-04-18,680,1634.85714285714
2022-04-19,4193,1748.85714285714
2022-04-20,3818,1852.57142857143
2022-04-21,2805,1814
2022-04-22,2905,2146.71428571429
2022-04-23,403,2156
2022-04-24,188,2141.71428571429
2022-04-25,3672,2569.14285714286
2022-04-26,3731,2503.14285714286
2022-04-27,2972,2382.28571428571
2022-04-28,2809,2382.85714285714
2022-04-29,2696,2353
2022-04-30,386,2350.57142857143
2022-05-01,431,2385.28571428571
2022-05-02,582,1943.85714285714
2022-05-03,3595,1924.42857142857
2022-05-04,3145,1949.14285714286
2022-05-05,3002,1976.71428571429
2022-05-06,2608,1964.14285714286
2022-05-07,362,1960.71428571429
2022-05-08,412,1958
2022-05-09,3661,2397.85714285714
2022-05-10,3234,2346.28571428571
2022-05-11,3065,2334.85714285714
2022-05-12,2568,2272.85714285714
2022-05-13,2881,2311.85714285714
2022-05-14,339,2308.57142857143
2022-05-15,207,2279.28571428571
2022-05-16,3284,2225.42857142857
2022-05-17,3100,2206.28571428571
2022-05-18,3170,2221.28571428571
2022-05-19,3079,2294.28571428571
2022-05-20,2806,2283.57142857143
2022-05-21,394,2291.42857142857
2022-05-22,459,2327.42857142857
2022-05-23,3550,2365.42857142857
2022-05-24,3639,2442.42857142857
2022-05-25,3188,2445
2022-05-26,3323,2479.85714285714
2022-05-27,3116,2524.14285714286
2022-05-28,382,2522.42857142857
2022-05-29,468,2523.71428571429
2022-05-30,3555,2524.42857142857
2022-05-31,2732,2394.85714285714
2022-06-01,2657,2319
2022-06-02,568,1925.42857142857
2022-06-03,428,1541.42857142857
2022-06-04,315,1531.85714285714
2022-06-05,456,1530.14285714286
2022-06-06,4418,1653.42857142857
2022-06-07,4298,1877.14285714286
2022-06-08,3015,1928.28571428571
2022-06-09,3284,2316.28571428571
2022-06-10,2914,2671.42857142857
2022-06-11,37,2631.71428571429
2022-06-12,832,2685.42857142857
2022-06-13,3476,2550.85714285714
2022-06-14,2791,2335.57142857143
2022-06-15,3159,2356.14285714286
2022-06-16,2972,2311.57142857143
2022-06-17,2433,2242.85714285714
2022-06-18,36,2242.71428571429
2022-06-19,738,2229.28571428571
2022-06-20,3471,2228.57142857143
2022-06-21,2912,2245.85714285714
2022-06-22,2905,2209.57142857143
2022-06-23,2940,2205
2022-06-24,2872,2267.71428571429
2022-06-25,397,2319.28571428571
2022-06-26,412,2272.71428571429
2022-06-27,3513,2278.71428571429
2022-06-28,2995,2290.57142857143
2022-06-29,2698,2261
2022-06-30,2870,2251
2022-07-01,2939,2260.57142857143
2022-07-02,383,2258.57142857143
2022-07-03,459,2265.28571428571
2022-07-04,4104,2349.71428571429
2022-07-05,2728,2311.57142857143
2022-07-06,2587,2295.71428571429
2022-07-07,2508,2244
2022-07-08,2372,2163
2022-07-09,351,2158.42857142857
2022-07-10,267,2131
2022-07-11,2506,1902.71428571429
2022-07-12,3655,2035.14285714286
2022-07-13,3049,2101.14285714286
2022-07-14,2661,2123
2022-07-15,2341,2118.57142857143
2022-07-16,268,2106.71428571429
2022-07-17,376,2122.28571428571
2022-07-18,3419,2252.71428571429
2022-07-19,2852,2138
2022-07-20,2876,2113.28571428571
2022-07-21,2592,2103.42857142857
2022-07-22,2115,2071.14285714286
2022-07-23,388,2088.28571428571
2022-07-24,453,2099.28571428571
2022-07-25,3424,2100
2022-07-26,2729,2082.42857142857
2022-07-27,2856,2079.57142857143
2022-07-28,2384,2049.85714285714
2022-07-29,2261,2070.71428571429
2022-07-30,404,2073
2022-07-31,434,2070.28571428571
2022-08-01,3344,2058.85714285714
2022-08-02,3466,2164.14285714286
2022-08-03,3329,2231.71428571429
2022-08-04,2795,2290.42857142857
2022-08-05,2563,2333.57142857143
2022-08-06,378,2329.85714285714
2022-08-07,381,2322.28571428571
2022-08-08,3204,2302.28571428571
2022-08-09,2890,2220
2022-08-10,3034,2177.85714285714
2022-08-11,1771,2031.57142857143
2022-08-12,2981,2091.28571428571
2022-08-13,354,2087.85714285714
2022-08-14,414,2092.57142857143
2022-08-15,3236,2097.14285714286
2022-08-16,3190,2140
2022-08-17,2671,2088.14285714286
2022-08-18,2577,2203.28571428571
2022-08-19,2945,2198.14285714286
2022-08-20,376,2201.28571428571
2022-08-21,404,2199.85714285714
2022-08-22,3096,2179.85714285714
2022-08-23,2753,2117.42857142857
2022-08-24,2807,2136.85714285714
2022-08-25,2352,2104.71428571429
2022-08-26,2303,2013
2022-08-27,366,2011.57142857143
2022-08-28,305,1997.42857142857
2022-08-29,558,1634.85714285714
2022-08-30,4196,1841
2022-08-31,3151,1890.14285714286
2022-09-01,2744,1946.14285714286
2022-09-02,2527,1978.14285714286
2022-09-03,381,1980.28571428571
2022-09-04,434,1998.71428571429
2022-09-05,3901,2476.28571428571
2022-09-06,2836,2282
2022-09-07,3013,2262.28571428571
2022-09-08,2839,2275.85714285714
2022-09-09,3026,2347.14285714286
2022-09-10,388,2348.14285714286
2022-09-11,413,2345.14285714286
2022-09-12,2608,2160.42857142857
2022-09-13,2847,2162
2022-09-14,2766,2126.71428571429
2022-09-15,3058,2158
2022-09-16,2756,2119.42857142857
2022-09-17,6,2064.85714285714
2022-09-18,203,2034.85714285714
2022-09-19,1,1662.42857142857
2022-09-20,3952,1820.28571428571
2022-09-21,3034,1858.57142857143
2022-09-22,2764,1816.57142857143
2022-09-23,2692,1807.42857142857
2022-09-24,474,1874.28571428571
2022-09-25,438,1907.85714285714
2022-09-26,3062,2345.14285714286
2022-09-27,3844,2329.71428571429
2022-09-28,3306,2368.57142857143
2022-09-29,3097,2416.14285714286
2022-09-30,3355,2510.85714285714
2022-10-01,434,2505.14285714286
2022-10-02,1467,2652.14285714286
2022-10-03,3410,2701.85714285714
2022-10-04,3403,2638.85714285714
2022-10-05,3082,2606.85714285714
2022-10-06,2382,2504.71428571429
2022-10-07,2627,2400.71428571429
2022-10-08,374,2392.14285714286
2022-10-09,465,2249
2022-10-10,3696,2289.85714285714
2022-10-11,3246,2267.42857142857
2022-10-12,3316,2300.85714285714
2022-10-13,2809,2361.85714285714
2022-10-14,2483,2341.28571428571
2022-10-15,1,2288
2022-10-16,1011,2366
2022-10-17,3848,2387.71428571429
2022-10-18,2985,2350.42857142857
2022-10-19,3154,2327.28571428571
2022-10-20,3181,2380.42857142857
2022-10-21,2697,2411
2022-10-22,399,2467.85714285714
2022-10-23,396,2380
2022-10-24,3382,2313.42857142857
2022-10-25,3274,2354.71428571429
2022-10-26,2968,2328.14285714286
2022-10-27,2773,2269.85714285714
2022-10-28,2500,2241.71428571429
2022-10-29,426,2245.57142857143
2022-10-30,439,2251.71428571429
2022-10-31,3055,2205
2022-11-01,2759,2131.42857142857
2022-11-02,3369,2188.71428571429
2022-11-03,1741,2041.28571428571
2022-11-04,3161,2135.71428571429
2022-11-05,379,2129
2022-11-06,422,2126.57142857143
2022-11-07,4363,2313.42857142857
2022-11-08,3115,2364.28571428571
2022-11-09,3451,2376
2022-11-10,3015,2558
2022-11-11,3259,2572
2022-11-12,392,2573.85714285714
2022-11-13,392,2569.57142857143
2022-11-14,3617,2463
2022-11-15,3188,2473.42857142857
2022-11-16,2917,2397.14285714286
2022-11-17,2196,2280.14285714286
2022-11-18,2864,2223.71428571429
2022-11-19,343,2216.71428571429
2022-11-20,393,2216.85714285714
2022-11-21,3307,2172.57142857143
2022-11-22,3006,2146.57142857143
2022-11-23,3155,2180.57142857143
2022-11-24,2815,2269
2022-11-25,2607,2232.28571428571
2022-11-26,325,2229.71428571429
2022-11-27,403,2231.14285714286
2022-11-28,3224,2219.28571428571
2022-11-29,3873,2343.14285714286
2022-11-30,2962,2315.57142857143
2022-12-01,2629,2289
2022-12-02,2458,2267.71428571429
2022-12-03,282,2261.57142857143
2022-12-04,391,2259.85714285714
2022-12-05,2764,2194.14285714286
2022-12-06,1483,1852.71428571429
2022-12-07,3130,1876.71428571429
2022-12-08,2868,1910.85714285714
2022-12-09,2930,1978.28571428571
2022-12-10,272,1976.85714285714
2022-12-11,385,1976
2022-12-12,3390,2065.42857142857
2022-12-13,2802,2253.85714285714
2022-12-14,2597,2177.71428571429
2022-12-15,2609,2140.71428571429
2022-12-16,2606,2094.42857142857
2022-12-17,279,2095.42857142857
2022-12-18,310,2084.71428571429
2022-12-19,3363,2080.85714285714
2022-12-20,2560,2046.28571428571
2022-12-21,2197,1989.14285714286
2022-12-22,2099,1916.28571428571
2022-12-23,2230,1862.57142857143
2022-12-24,179,1848.28571428571
2022-12-25,122,1821.42857142857
2022-12-26,228,1373.57142857143
2022-12-27,356,1058.71428571429
2022-12-28,2367,1083
2022-12-29,2470,1136
2022-12-30,2207,1132.71428571429
2022-12-31,340,1155.71428571429
2023-01-01,405,1196.14285714286
2023-01-02,603,1249.71428571429
2023-01-03,3604,1713.71428571429
2023-01-04,2880,1787
2023-01-05,3218,1893.85714285714
2023-01-06,3055,2015
2023-01-07,451,2030.85714285714
2023-01-08,533,2049.14285714286
2023-01-09,3841,2511.71428571429
2023-01-10,3567,2506.42857142857
2023-01-11,3745,2630
2023-01-12,3309,2643
2023-01-13,2884,2618.57142857143
2023-01-14,453,2618.85714285714
2023-01-15,530,2618.42857142857
2023-01-16,4033,2645.85714285714
2023-01-17,3844,2685.42857142857
2023-01-18,4059,2730.28571428571
2023-01-19,3241,2720.57142857143
2023-01-20,3285,2777.85714285714
2023-01-21,1122,2873.42857142857
2023-01-22,563,2878.14285714286
2023-01-23,4025,2877
2023-01-24,3354,2807
2023-01-25,2964,2650.57142857143
2023-01-26,3409,2674.57142857143
2023-01-27,3741,2739.71428571429
2023-01-28,860,2702.28571428571
2023-01-29,785,2734
2023-01-30,3760,2696.14285714286
2023-01-31,3460,2711.28571428571
2023-02-01,4752,2966.71428571429
2023-02-02,3862,3031.42857142857
2023-02-03,3521,3000
2023-02-04,824,2994.85714285714
2023-02-05,528,2958.14285714286
2023-02-06,5098,3149.28571428571
2023-02-07,2865,3064.28571428571
2023-02-08,4976,3096.28571428571
2023-02-09,3310,3017.42857142857
2023-02-10,3119,2960
2023-02-11,246,2877.42857142857
2023-02-12,555,2881.28571428571
2023-02-13,4462,2790.42857142857
2023-02-14,3250,2845.42857142857
2023-02-15,3417,2622.71428571429
2023-02-16,3368,2631
2023-02-17,3432,2675.71428571429
2023-02-18,2433,2988.14285714286
2023-02-19,519,2983
2023-02-20,3456,2839.28571428571
2023-02-21,2776,2771.57142857143
2023-02-22,3158,2734.57142857143
2023-02-23,2905,2668.42857142857
2023-02-24,3007,2607.71428571429
2023-02-25,452,2324.71428571429
2023-02-26,469,2317.57142857143
2023-02-27,4031,2399.71428571429
2023-02-28,3445,2495.28571428571
2023-03-01,3542,2550.14285714286
2023-03-02,3109,2579.28571428571
2023-03-03,3483,2647.28571428571
2023-03-05,772,2626
2023-03-06,4331,2668.85714285714
2023-03-07,4717,2850.57142857143
2023-03-08,3679,2870.14285714286
2023-03-09,2839,2831.57142857143
2023-03-10,2856,2742
2023-03-11,463,2808.14285714286
2023-03-12,548,2776.14285714286
2023-03-13,4181,2754.71428571429
2023-03-14,3387,2564.71428571429
2023-03-15,2981,2465
2023-03-16,3058,2496.28571428571
2023-03-17,3906,2646.28571428571
2023-03-18,409,2638.57142857143
2023-03-19,432,2622
2023-03-20,3762,2562.14285714286
2023-03-21,3742,2612.85714285714
2023-03-22,3481,2684.28571428571
2023-03-23,3445,2739.57142857143
2023-03-24,2739,2572.85714285714
2023-03-25,2499,2871.42857142857
2023-03-26,538,2886.57142857143
2023-03-27,3890,2904.85714285714
2023-03-28,2967,2794.14285714286
2023-03-29,2759,2691
2023-03-30,3566,2708.28571428571
2023-03-31,2715,2704.85714285714
2023-04-01,634,2438.42857142857
2023-04-02,512,2434.71428571429
2023-04-03,3714,2409.57142857143
2023-04-04,3332,2461.71428571429
2023-04-05,2841,2473.42857142857
2023-04-06,2775,2360.42857142857
2023-04-07,559,2052.42857142857
2023-04-08,597,2047.14285714286
2023-04-09,328,2020.85714285714
2023-04-10,3598,2004.28571428571
2023-04-11,2987,1955
2023-04-12,4048,2127.42857142857
2023-04-13,2914,2147.28571428571
2023-04-14,3679,2593
2023-04-15,2502,2865.14285714286
2023-04-16,459,2883.85714285714
2023-04-17,4243,2976
2023-04-18,2974,2974.14285714286
2023-04-19,3165,2848
2023-04-20,2468,2784.28571428571
2023-04-21,2335,2592.28571428571
2023-04-22,385,2289.85714285714
2023-04-23,452,2288.85714285714
2023-04-24,3887,2238
2023-04-25,3401,2299
2023-04-26,3126,2293.42857142857
2023-04-27,2761,2335.28571428571
2023-04-28,2149,2308.71428571429
2023-04-29,409,2312.14285714286
2023-04-30,416,2307
2023-05-01,2770,2147.42857142857
2023-05-02,3531,2166
2023-05-03,3754,2255.71428571429
2023-05-04,3097,2303.71428571429
2023-05-05,2906,2411.85714285714
2023-05-06,402,2410.85714285714
2023-05-07,322,2397.42857142857
2023-05-08,3540,2507.42857142857
2023-05-09,3461,2497.42857142857
2023-05-10,3348,2439.42857142857
2023-05-11,2989,2424
2023-05-12,2987,2435.57142857143
2023-05-13,390,2433.85714285714
2023-05-14,379,2442
2023-05-15,3767,2474.42857142857
2023-05-16,3631,2498.71428571429
2023-05-17,3376,2502.71428571429
2023-05-18,2632,2451.71428571429
2023-05-19,3401,2510.85714285714
2023-05-20,408,2513.42857142857
2023-05-21,414,2518.42857142857
2023-05-22,3435,2471
2023-05-23,3618,2469.14285714286
2023-05-24,3422,2475.71428571429
2023-05-25,2705,2486.14285714286
2023-05-26,2916,2416.85714285714
2023-05-27,327,2405.28571428571
2023-05-28,309,2390.28571428571
2023-05-29,2873,2310
2023-05-30,3148,2242.85714285714
2023-05-31,3259,2219.57142857143
2023-06-01,2582,2202
2023-06-02,2673,2167.28571428571
2023-06-03,355,2171.28571428571
2023-06-04,421,2187.28571428571
2023-06-05,3714,2307.42857142857
2023-06-06,3290,2327.71428571429
2023-06-07,3005,2291.42857142857
2023-06-08,2763,2317.28571428571
2023-06-09,2882,2347.14285714286
2023-06-10,339,2344.85714285714
2023-06-11,417,2344.28571428571
2023-06-12,3771,2352.42857142857
2023-06-13,2904,2297.28571428571
2023-06-14,3004,2297.14285714286
2023-06-15,2735,2293.14285714286
2023-06-16,2441,2230.14285714286
2023-06-17,387,2237
2023-06-18,436,2239.71428571429
2023-06-19,4136,2291.85714285714
2023-06-20,2917,2293.71428571429
2023-06-21,2911,2280.42857142857
2023-06-22,3459,2383.85714285714
2023-06-23,2624,2410
2023-06-24,2099,2654.57142857143
2023-06-25,401,2649.57142857143
2023-06-26,3713,2589.14285714286
2023-06-27,3191,2628.28571428571
2023-06-28,2777,2609.14285714286
2023-06-29,2456,2465.85714285714
2023-06-30,2497,2447.71428571429
2023-07-01,475,2215.71428571429
2023-07-02,449,2222.57142857143
2023-07-03,4045,2270
2023-07-04,3150,2264.14285714286
2023-07-05,3299,2338.71428571429
2023-07-06,2662,2368.14285714286
2023-07-07,3568,2521.14285714286
2023-07-08,389,2508.85714285714
2023-07-09,450,2509
2023-07-10,3820,2476.85714285714
2023-07-11,3250,2491.14285714286
2023-07-12,3131,2467.14285714286
2023-07-13,2895,2500.42857142857
2023-07-14,2628,2366.14285714286
2023-07-15,452,2375.14285714286
2023-07-16,462,2376.85714285714
2023-07-17,3384,2314.57142857143
2023-07-18,3345,2328.14285714286
2023-07-19,3169,2333.57142857143
2023-07-20,2741,2311.57142857143
2023-07-21,3402,2422.14285714286
2023-07-22,451,2422
2023-07-23,406,2414
2023-07-24,4417,2561.57142857143
2023-07-25,3647,2604.71428571429
2023-07-26,2893,2565.28571428571
2023-07-27,2568,2540.57142857143
2023-07-28,3045,2489.57142857143
2023-07-29,418,2484.85714285714
2023-07-30,519,2501
2023-07-31,3480,2367.14285714286
2023-08-01,3016,2277
2023-08-02,2829,2267.85714285714
2023-08-03,2628,2276.42857142857
2023-08-04,2842,2247.42857142857
2023-08-05,489,2257.57142857143
2023-08-06,475,2251.28571428571
2023-08-07,4173,2350.28571428571
2023-08-08,3424,2408.57142857143
2023-08-09,2864,2413.57142857143
2023-08-10,2638,2415
2023-08-11,2523,2369.42857142857
2023-08-12,363,2351.42857142857
2023-08-13,2211,2599.42857142857
2023-08-14,3227,2464.28571428571
2023-08-15,3345,2453
2023-08-16,2901,2458.28571428571
2023-08-17,2875,2492.14285714286
2023-08-18,3188,2587.14285714286
2023-08-19,430,2596.71428571429
2023-08-20,410,2339.42857142857
2023-08-21,3888,2433.85714285714
2023-08-22,3502,2456.28571428571
2023-08-23,2767,2437.14285714286
2023-08-24,2477,2380.28571428571
2023-08-25,2537,2287.28571428571
2023-08-26,368,2278.42857142857
2023-08-27,382,2274.42857142857
2023-08-28,2479,2073.14285714286
2023-08-29,3235,2035
2023-08-30,2889,2052.42857142857
2023-08-31,2218,2015.42857142857
2023-09-01,2402,1996.14285714286
2023-09-02,394,1999.85714285714
2023-09-03,488,2015
2023-09-04,3142,2109.71428571429
2023-09-05,3726,2179.85714285714
2023-09-06,3483,2264.71428571429
2023-09-07,2960,2370.71428571429
2023-09-08,2467,2380
2023-09-09,395,2380.14285714286
2023-09-10,2507,2668.57142857143
2023-09-11,3610,2735.42857142857
2023-09-12,3252,2667.71428571429
2023-09-13,2891,2583.14285714286
2023-09-14,2310,2490.28571428571
2023-09-15,2878,2549
2023-09-16,441,2555.57142857143
2023-09-17,537,2274.14285714286
2023-09-18,3410,2245.57142857143
2023-09-19,3231,2242.57142857143
2023-09-20,3160,2281
2023-09-21,2909,2366.57142857143
2023-09-22,3039,2389.57142857143
2023-09-23,3010,2756.57142857143
2023-09-24,524,2754.71428571429
2023-09-25,3607,2782.85714285714
2023-09-26,3592,2834.42857142857
2023-09-27,3203,2840.57142857143
2023-09-28,3433,2915.42857142857
2023-09-29,2849,2888.28571428571
2023-09-30,2512,2817.14285714286
2023-10-01,517,2816.14285714286
2023-10-02,3517,2803.28571428571
2023-10-03,3466,2785.28571428571
2023-10-04,3483,2825.28571428571
2023-10-05,3080,2774.85714285714
2023-10-06,3110,2812.14285714286
2023-10-07,549,2531.71428571429
2023-10-08,495,2528.57142857143
2023-10-09,3967,2592.85714285714
2023-10-10,3765,2635.57142857143
2023-10-11,3072,2576.85714285714
2023-10-12,3208,2595.14285714286
2023-10-13,3045,2585.85714285714
2023-10-14,298,2550
2023-10-15,271,2518
2023-10-16,2965,2374.85714285714
2023-10-17,3642,2357.28571428571
2023-10-18,3282,2387.28571428571
2023-10-19,2688,2313
2023-10-20,3030,2310.85714285714
2023-10-21,490,2338.28571428571
2023-10-22,432,2361.28571428571
2023-10-23,3453,2431
2023-10-24,3616,2427.28571428571
2023-10-25,3862,2510.14285714286
2023-10-26,3344,2603.85714285714
2023-10-27,3131,2618.28571428571
2023-10-28,1559,2771
2023-10-29,405,2767.14285714286
2023-10-30,3388,2757.85714285714
2023-10-31,3200,2698.42857142857
2023-11-01,3579,2658
2023-11-02,3252,2644.85714285714
2023-11-03,3222,2657.85714285714
2023-11-04,388,2490.57142857143
2023-11-05,502,2504.42857142857
2023-11-06,3912,2579.28571428571
2023-11-07,3751,2658
2023-11-08,3300,2618.14285714286
2023-11-09,2818,2556.14285714286
2023-11-10,3104,2539.28571428571
2023-11-11,465,2550.28571428571
2023-11-12,552,2557.42857142857
2023-11-13,4592,2654.57142857143
2023-11-14,3748,2654.14285714286
2023-11-15,3339,2659.71428571429
2023-11-16,2501,2614.42857142857
2023-11-17,2565,2537.42857142857
2023-11-19,663,2486.85714285714
2023-11-20,4293,2444.14285714286
2023-11-21,4250,2515.85714285714
2023-11-22,3103,2482.14285714286
2023-11-23,2437,2473
2023-11-24,2473,2459.85714285714
2023-11-26,32,2369.71428571429
2023-11-27,3928,2317.57142857143
2023-11-28,3600,2224.71428571429
2023-11-29,2855,2189.28571428571
2023-11-30,2750,2234
2023-12-01,2799,2280.57142857143
2023-12-02,444,2344
2023-12-03,1642,2574
2023-12-04,3244,2476.28571428571
2023-12-05,2706,2348.57142857143
2023-12-06,2938,2360.42857142857
2023-12-07,1427,2171.42857142857
2023-12-08,3154,2222.14285714286
2023-12-09,3616,2675.28571428571
2023-12-10,483,2509.71428571429
2023-12-11,3281,2515
2023-12-12,3130,2575.57142857143
2023-12-13,3081,2596
2023-12-14,2954,2814.14285714286
2023-12-15,2748,2756.14285714286
2023-12-16,1845,2503.14285714286
2023-12-17,423,2494.57142857143
2023-12-18,3209,2484.28571428571
2023-12-19,3167,2489.57142857143
2023-12-20,2728,2439.14285714286
2023-12-21,2084,2314.85714285714
2023-12-22,1676,2161.71428571429
2023-12-23,391,1954
2023-12-24,245,1928.57142857143
2023-12-25,337,1518.28571428571
2023-12-26,399,1122.85714285714
2023-12-27,1996,1018.28571428571
2023-12-28,2402,1063.71428571429
2023-12-29,2893,1237.57142857143
2023-12-30,412,1240.57142857143
2023-12-31,2083,1503.14285714286
2024-01-01,568,1536.14285714286
2024-01-02,3319,1953.28571428571
2024-01-03,3147,2117.71428571429
2024-01-04,3126,2221.14285714286
2024-01-05,3236,2270.14285714286
2024-01-06,2316,2542.14285714286
2024-01-07,611,2331.85714285714
2024-01-08,4003,2822.57142857143
2024-01-09,3758,2885.28571428571
2024-01-10,3868,2988.28571428571
2024-01-11,2768,2937.14285714286
2024-01-12,2609,2847.57142857143
2024-01-13,543,2594.28571428571
2024-01-14,565,2587.71428571429
2024-01-15,3750,2551.57142857143
2024-01-16,4875,2711.14285714286
2024-01-17,4063,2739
2024-01-18,3298,2814.71428571429
2024-01-19,3016,2872.85714285714
2024-01-20,602,2881.28571428571
2024-01-21,655,2894.14285714286
2024-01-22,4285,2970.57142857143
2024-01-23,4477,2913.71428571429
2024-01-24,3976,2901.28571428571
2024-01-25,2840,2835.85714285714
2024-01-26,2397,2747.42857142857
2024-01-27,2117,2963.85714285714
2024-01-28,548,2948.57142857143
2024-01-29,3091,2778
2024-01-30,4248,2745.28571428571
2024-01-31,3368,2658.42857142857
2024-02-01,2315,2583.42857142857
2024-02-02,3056,2677.57142857143
2024-02-03,565,2455.85714285714
2024-02-04,2453,2728
2024-02-05,3315,2760
2024-02-06,1414,2355.14285714286
2024-02-07,3923,2434.42857142857
2024-02-08,611,2191
2024-02-09,3699,2282.85714285714
2024-02-10,3563,2711.14285714286
2024-02-11,1802,2618.14285714286
2024-02-12,2788,2542.85714285714
2024-02-13,2755,2734.42857142857
2024-02-14,3309,2646.71428571429
2024-02-15,2803,2959.85714285714
2024-02-16,2611,2804.42857142857
2024-02-17,2996,2723.42857142857
2024-02-18,2939,2885.85714285714
2024-02-19,3817,3032.85714285714
2024-02-20,4177,3236
2024-02-21,3375,3245.42857142857
2024-02-22,3221,3305.14285714286
2024-02-23,3086,3373
2024-02-24,2220,3262.14285714286
2024-02-25,495,2913
2024-02-26,3651,2889.28571428571
2024-02-27,4101,2878.42857142857
2024-02-28,3717,2927.28571428571
2024-02-29,2562,2833.14285714286
2024-03-01,2690,2776.57142857143
2024-03-02,1783,2714.14285714286
2024-03-03,710,2744.85714285714
2024-03-04,2401,2566.28571428571
2024-03-05,2659,2360.28571428571
2024-03-06,3028,2261.85714285714
2024-03-07,2463,2247.71428571429
2024-03-08,2333,2196.71428571429
2024-03-09,2444,2291.14285714286
2024-03-10,609,2276.71428571429
2024-03-11,3145,2383
2024-03-12,3618,2520
2024-03-13,2842,2493.42857142857
2024-03-14,2690,2525.85714285714
2024-03-15,2742,2584.28571428571
2024-03-16,4172,2831.14285714286
2024-03-17,2417,3089.42857142857
2024-03-18,2631,3016
2024-03-19,3646,3020
2024-03-20,3162,3065.71428571429
2024-03-21,2937,3101
2024-03-22,2679,3092
2024-03-23,3621,3013.28571428571
2024-03-24,1967,2949
2024-03-25,2457,2924.14285714286
2024-03-26,3000,2831.85714285714
2024-03-27,3255,2845.14285714286
2024-03-28,3206,2883.57142857143
2024-03-29,2408,2844.85714285714
2024-03-30,2466,2679.85714285714
2024-03-31,530,2474.57142857143
2024-04-01,917,2254.57142857143
2024-04-02,3665,2349.57142857143
2024-04-03,4207,2485.57142857143
2024-04-04,3001,2456.28571428571
2024-04-05,2899,2526.42857142857
2024-04-06,3356,2653.57142857143
2024-04-07,1894,2848.42857142857
2024-04-08,3235,3179.57142857143
2024-04-09,3745,3191
2024-04-10,3943,3153.28571428571
2024-04-11,3317,3198.42857142857
2024-04-12,3188,3239.71428571429
2024-04-13,3038,3194.28571428571
2024-04-14,2399,3266.42857142857
2024-04-15,3786,3345.14285714286
2024-04-16,4097,3395.42857142857
2024-04-17,3426,3321.57142857143
2024-04-18,2937,3267.28571428571
2024-04-19,3258,3277.28571428571
2024-04-20,2627,3218.57142857143
2024-04-21,613,2963.42857142857
2024-04-22,5002,3137.14285714286
2024-04-23,4499,3194.57142857143
2024-04-24,3831,3252.42857142857
2024-04-25,3607,3348.14285714286
2024-04-26,3573,3393.14285714286
2024-04-27,2171,3328
2024-04-28,1956,3519.85714285714
2024-04-29,4488,3446.42857142857
2024-04-30,5982,3658.28571428571
2024-05-01,1942,3388.42857142857
2024-05-02,1835,3135.28571428571
2024-05-03,1999,2910.42857142857
2024-05-04,318,2645.71428571429
2024-05-05,326,2412.85714285714
2024-05-06,595,1856.71428571429
2024-05-07,3101,1445.14285714286
2024-05-08,2881,1579.28571428571
2024-05-09,1821,1577.28571428571
2024-05-10,2628,1667.14285714286
2024-05-11,1661,1859
2024-05-12,350,1862.42857142857
2024-05-13,2686,2161.14285714286
2024-05-14,3078,2157.85714285714
2024-05-15,2585,2115.57142857143
2024-05-16,2241,2175.57142857143
2024-05-17,1821,2060.28571428571
2024-05-18,1775,2076.57142857143
2024-05-19,924,2158.57142857143
2024-05-20,2177,2085.85714285714
2024-05-21,2340,1980.42857142857
2024-05-22,2688,1995.14285714286
2024-05-23,2166,1984.42857142857
2024-05-24,2349,2059.85714285714
2024-05-25,2610,2179.14285714286
2024-05-26,1552,2268.85714285714
2024-05-27,540,2035
2024-05-28,2631,2076.57142857143
2024-05-29,2832,2097.14285714286
2024-05-30,2065,2082.71428571429
2024-05-31,2191,2060.14285714286
2024-06-01,1745,1936.57142857143
2024-06-02,1519,1931.85714285714
2024-06-03,2405,2198.28571428571
2024-06-04,2915,2238.85714285714
2024-06-05,2893,2247.57142857143
2024-06-06,2381,2292.71428571429
2024-06-07,2340,2314
2024-06-08,29,2068.85714285714
2024-06-09,35,1856.85714285714
2024-06-10,2448,1863
2024-06-11,2544,1810
2024-06-12,2785,1794.57142857143
2024-06-13,2404,1797.85714285714
2024-06-14,2072,1759.57142857143
2024-06-15,1821,2015.57142857143
2024-06-16,1893,2281
2024-06-17,1938,2208.14285714286
2024-06-18,2478,2198.71428571429
2024-06-19,2651,2179.57142857143
2024-06-20,2374,2175.28571428571
2024-06-21,2288,2206.14285714286
2024-06-22,2294,2273.71428571429
2024-06-23,2126,2307
2024-06-24,2789,2428.57142857143
2024-06-25,2423,2420.71428571429
2024-06-26,2667,2423
2024-06-27,2058,2377.85714285714
2024-06-28,2652,2429.85714285714
2024-06-29,323,2148.28571428571
2024-06-30,372,1897.71428571429
2024-07-01,3254,1964.14285714286
2024-07-02,2721,2006.71428571429
2024-07-03,3182,2080.28571428571
2024-07-04,2155,2094.14285714286
2024-07-05,2118,2017.85714285714
2024-07-06,348,2021.42857142857
2024-07-07,385,2023.28571428571
2024-07-08,3666,2082.14285714286
2024-07-09,3212,2152.28571428571
2024-07-10,2935,2117
2024-07-11,2195,2122.71428571429
2024-07-12,2635,2196.57142857143
